% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.818	1	1	82	9	12	28	277	0
0.819	1	5	82	10	15	28	277	0
0.819	1	8	82	10	16	28	277	0
0.819	1	6	82	10	1	28	277	0
0.819	1	3	82	10	2	28	277	0
0.819	1	4	82	10	3	28	277	0
0.819	1	9	82	10	4	28	277	0
0.819	1	7	82	10	9	28	277	0
0.819	1	2	82	10	10	28	277	0
0.82	1	10	83	1	11	28	277	0
0.82	1	1	83	1	12	28	277	0
0.82	1	5	83	1	15	28	277	0
0.82	1	8	83	1	16	28	277	0
0.82	1	6	83	1	1	28	277	0
0.82	1	3	83	1	2	28	277	0
0.82	1	4	83	1	3	28	277	0
0.82	1	9	83	1	4	28	277	0
0.821	1	7	83	2	9	28	277	0
0.821	1	2	83	2	10	28	277	0
0.821	1	10	83	2	11	28	277	0
0.821	1	1	83	2	12	28	277	0
0.821	1	5	83	2	15	28	277	0
0.821	1	8	83	2	16	28	277	0
0.821	1	6	83	2	1	28	277	0
0.821	1	3	83	2	2	28	277	0
0.822	1	4	83	3	3	28	277	0
0.822	1	9	83	3	4	28	277	0
0.822	1	7	83	3	9	28	277	0
0.822	1	2	83	3	10	28	277	0
0.822	1	10	83	3	11	28	277	0
0.822	1	1	83	3	12	28	277	0
0.822	1	5	83	3	15	28	277	0
0.822	1	8	83	3	16	28	277	0
0.823	1	6	83	4	1	28	277	0
0.823	1	3	83	4	2	28	277	0
0.823	1	4	83	4	3	28	277	0
0.823	1	9	83	4	4	28	277	0
0.823	1	7	83	4	9	28	277	0
0.823	1	2	83	4	10	28	277	0
0.823	1	10	83	4	11	28	277	0
0.823	1	1	83	4	12	28	277	0
0.824	1	5	83	5	15	28	277	0
0.824	1	8	83	5	16	28	277	0
0.824	1	6	83	5	1	28	277	0
0.824	1	3	83	5	2	28	277	0
0.824	1	4	83	5	3	28	277	0
0.824	1	9	83	5	4	28	277	0
0.824	1	7	83	5	9	28	277	0
0.824	1	2	83	5	10	28	277	0
0.825	1	10	83	6	11	28	277	0
0.825	1	1	83	6	12	28	277	0
0.825	1	5	83	6	15	28	277	0
0.825	1	8	83	6	16	28	277	0
0.825	1	6	83	6	1	28	277	0
0.825	1	3	83	6	2	28	277	0
0.825	1	4	83	6	3	28	277	0
0.825	1	9	83	6	4	28	277	0
0.826	1	7	83	7	9	28	277	0
0.826	1	2	83	7	10	28	277	0
0.826	1	10	83	7	11	28	277	0
0.826	1	1	83	7	12	28	277	0
0.826	1	5	83	7	15	28	277	0
0.826	1	8	83	7	16	28	277	0
0.826	1	6	83	7	1	28	277	0
0.826	1	3	83	7	2	28	277	0
0.827	1	4	83	8	3	28	277	0
0.827	1	9	83	8	4	28	277	0
0.827	1	7	83	8	9	28	277	0
0.827	1	2	83	8	10	28	277	0
0.827	1	10	83	8	11	28	277	0
0.827	1	1	83	8	12	28	277	0
0.827	1	5	83	8	15	28	277	0
0.827	1	8	83	8	16	28	277	0
0.828	1	6	83	9	1	28	277	0
0.828	1	3	83	9	2	28	277	0
0.828	1	4	83	9	3	28	277	0
0.828	1	9	83	9	4	28	277	0
0.828	1	7	83	9	9	28	277	0
0.828	1	2	83	9	10	28	277	0
0.828	1	10	83	9	11	28	277	0
0.828	1	1	83	9	12	28	277	0
0.829	1	5	83	10	15	28	277	0
0.829	1	8	83	10	16	28	277	0
0.829	1	6	83	10	1	28	277	0
0.829	1	3	83	10	2	28	277	0
0.829	1	4	83	10	3	28	277	0
0.829	1	9	83	10	4	28	277	0
0.829	1	7	83	10	9	28	277	0
0.829	1	2	83	10	10	28	277	0
0.83	1	10	84	1	11	28	277	0
0.83	1	1	84	1	12	28	277	0
0.83	1	5	84	1	15	28	277	0
0.83	1	8	84	1	16	28	277	0
0.83	1	6	84	1	1	28	277	0
0.83	1	3	84	1	2	28	277	0
0.83	1	4	84	1	3	28	277	0
0.83	1	9	84	1	4	28	277	0
0.831	1	7	84	2	9	28	277	0
0.831	1	2	84	2	10	28	277	0
0.831	1	10	84	2	11	28	277	0
0.831	1	1	84	2	12	28	277	0
0.831	1	5	84	2	15	28	277	0
0.831	1	8	84	2	16	28	277	0
0.831	1	6	84	2	1	28	277	0
0.831	1	3	84	2	2	28	277	0
0.832	1	4	84	3	3	28	277	0
0.832	1	9	84	3	4	28	277	0
0.832	1	7	84	3	9	28	277	0
0.832	1	2	84	3	10	28	277	0
0.832	1	10	84	3	11	28	277	0
0.832	1	1	84	3	12	28	277	0
0.832	1	5	84	3	15	28	277	0
0.832	1	8	84	3	16	28	277	0
0.833	1	6	84	4	1	28	277	0
0.833	1	3	84	4	2	28	277	0
0.833	1	4	84	4	3	28	277	0
0.833	1	9	84	4	4	28	277	0
0.833	1	7	84	4	9	28	277	0
0.833	1	2	84	4	10	28	277	0
0.833	1	10	84	4	11	28	277	0
0.833	1	1	84	4	12	28	277	0
0.834	1	5	84	5	15	28	277	0
0.834	1	8	84	5	16	28	277	0
0.834	1	6	84	5	1	28	277	0
0.834	1	3	84	5	2	28	277	0
0.834	1	4	84	5	3	28	277	0
0.834	1	9	84	5	4	28	277	0
0.834	1	7	84	5	9	28	277	0
0.834	1	2	84	5	10	28	277	0
0.835	1	10	84	6	11	28	277	0
0.835	1	1	84	6	12	28	277	0
0.835	1	5	84	6	15	28	277	0
0.835	1	8	84	6	16	28	277	0
0.835	1	6	84	6	1	28	277	0
0.835	1	3	84	6	2	28	277	0
0.835	1	4	84	6	3	28	277	0
0.835	1	9	84	6	4	28	277	0
0.836	1	7	84	7	9	28	277	0
0.836	1	2	84	7	10	28	277	0
0.836	1	10	84	7	11	28	277	0
0.836	1	1	84	7	12	28	277	0
0.836	1	5	84	7	15	28	277	0
0.836	1	8	84	7	16	28	277	0
0.836	1	6	84	7	1	28	277	0
0.836	1	3	84	7	2	28	277	0
0.837	1	4	84	8	3	28	277	0
0.837	1	9	84	8	4	28	277	0
0.837	1	7	84	8	9	28	277	0
0.837	1	2	84	8	10	28	277	0
0.837	1	10	84	8	11	28	277	0
0.837	1	1	84	8	12	28	277	0
0.837	1	5	84	8	15	28	277	0
0.837	1	8	84	8	16	28	277	0
0.838	1	6	84	9	1	28	277	0
0.838	1	3	84	9	2	28	277	0
0.838	1	4	84	9	3	28	277	0
0.838	1	9	84	9	4	28	277	0
0.838	1	7	84	9	9	28	277	0
0.838	1	2	84	9	10	28	277	0
0.838	1	10	84	9	11	28	277	0
0.838	1	1	84	9	12	28	277	0
0.839	1	5	84	10	15	28	277	0
0.839	1	8	84	10	16	28	277	0
0.839	1	6	84	10	1	28	277	0
0.839	1	3	84	10	2	28	277	0
0.839	1	4	84	10	3	28	277	0
0.839	1	9	84	10	4	28	277	0
0.839	1	7	84	10	9	28	277	0
0.839	1	2	84	10	10	28	277	0
0.84	1	10	85	1	11	28	277	0
0.84	1	1	85	1	12	28	277	0
0.84	1	5	85	1	15	28	277	0
0.84	1	8	85	1	16	28	277	0
0.84	1	6	85	1	1	28	277	0
0.84	1	3	85	1	2	28	277	0
0.84	1	4	85	1	3	28	277	0
0.84	1	9	85	1	4	28	277	0
0.841	1	7	85	2	9	28	277	0
0.841	1	2	85	2	10	28	277	0
0.841	1	10	85	2	11	28	277	0
0.841	1	1	85	2	12	28	277	0
0.841	1	5	85	2	15	28	277	0
0.841	1	8	85	2	16	28	277	0
0.841	1	6	85	2	1	28	277	0
0.841	1	3	85	2	2	28	277	0
0.842	1	4	85	3	3	28	277	0
0.842	1	9	85	3	4	28	277	0
0.842	1	7	85	3	9	28	277	0
0.842	1	2	85	3	10	28	277	0
0.842	1	10	85	3	11	28	277	0
0.842	1	1	85	3	12	28	277	0
0.842	1	5	85	3	15	28	277	0
0.842	1	8	85	3	16	28	277	0
0.843	1	6	85	4	1	28	277	0
0.843	1	3	85	4	2	28	277	0
0.843	1	4	85	4	3	28	277	0
0.843	1	9	85	4	4	28	277	0
0.843	1	7	85	4	9	28	277	0
0.843	1	2	85	4	10	28	277	0
0.843	1	10	85	4	11	28	277	0
0.843	1	1	85	4	12	28	277	0
0.844	1	5	85	5	15	28	277	0
0.844	1	8	85	5	16	28	277	0
0.844	1	6	85	5	1	28	277	0
0.844	1	3	85	5	2	28	277	0
0.844	1	4	85	5	3	28	277	0
0.844	1	9	85	5	4	28	277	0
0.844	1	7	85	5	9	28	277	0
0.844	1	2	85	5	10	28	277	0
0.845	1	10	85	6	11	28	277	0
0.845	1	1	85	6	12	28	277	0
0.845	1	5	85	6	15	28	277	0
0.845	1	8	85	6	16	28	277	0
0.845	1	6	85	6	1	28	277	0
0.845	1	3	85	6	2	28	277	0
0.845	1	4	85	6	3	28	277	0
0.845	1	9	85	6	4	28	277	0
0.846	1	7	85	7	9	28	277	0
0.846	1	2	85	7	10	28	277	0
0.846	1	10	85	7	11	28	277	0
0.846	1	1	85	7	12	28	277	0
0.846	1	5	85	7	15	28	277	0
0.846	1	8	85	7	16	28	277	0
0.846	1	6	85	7	1	28	277	0
0.846	1	3	85	7	2	28	277	0
0.847	1	4	85	8	3	28	277	0
0.847	1	9	85	8	4	28	277	0
0.847	1	7	85	8	9	28	277	0
0.847	1	2	85	8	10	28	277	0
0.847	1	10	85	8	11	28	277	0
0.847	1	1	85	8	12	28	277	0
0.847	1	5	85	8	15	28	277	0
0.847	1	8	85	8	16	28	277	0
0.848	1	6	85	9	1	28	277	0
0.848	1	3	85	9	2	28	277	0
0.848	1	4	85	9	3	28	277	0
0.848	1	9	85	9	4	28	277	0
0.848	1	7	85	9	9	28	277	0
0.848	1	2	85	9	10	28	277	0
0.848	1	10	85	9	11	28	277	0
0.848	1	1	85	9	12	28	277	0
0.849	1	5	85	10	15	28	277	0
0.849	1	8	85	10	16	28	277	0
0.849	1	6	85	10	1	28	277	0
0.849	1	3	85	10	2	28	277	0
0.849	1	4	85	10	3	28	277	0
0.849	1	9	85	10	4	28	277	0
0.849	1	7	85	10	9	28	277	0
0.849	1	2	85	10	10	28	277	0
0.85	1	10	86	1	11	28	277	0
0.85	1	1	86	1	12	28	277	0
0.85	1	5	86	1	15	28	277	0
0.85	1	8	86	1	16	28	277	0
0.85	1	6	86	1	1	28	277	0
0.85	1	3	86	1	2	28	277	0
0.85	1	4	86	1	3	28	277	0
0.85	1	9	86	1	4	28	277	0
0.851	1	7	86	2	9	28	277	0
0.851	1	2	86	2	10	28	277	0
0.851	1	10	86	2	11	28	277	0
0.851	1	1	86	2	12	28	277	0
0.851	1	5	86	2	15	28	277	0
0.851	1	8	86	2	16	28	277	0
0.851	1	6	86	2	1	28	277	0
0.851	1	3	86	2	2	28	277	0
0.852	1	4	86	3	3	28	277	0
0.852	1	9	86	3	4	28	277	0
0.852	1	7	86	3	9	28	277	0
0.852	1	2	86	3	10	28	277	0
0.852	1	10	86	3	11	28	277	0
0.852	1	1	86	3	12	28	277	0
0.852	1	5	86	3	15	28	277	0
0.852	1	8	86	3	16	28	277	0
0.853	1	6	86	4	1	28	277	0
0.853	1	3	86	4	2	28	277	0
0.853	1	4	86	4	3	28	277	0
0.853	1	9	86	4	4	28	277	0
0.853	1	7	86	4	9	28	277	0
0.853	1	2	86	4	10	28	277	0
0.853	1	10	86	4	11	28	277	0
0.853	1	1	86	4	12	28	277	0
0.854	1	5	86	5	15	28	277	0
0.854	1	8	86	5	16	28	277	0
0.854	1	6	86	5	1	28	277	0
0.854	1	3	86	5	2	28	277	0
0.854	1	4	86	5	3	28	277	0
0.854	1	9	86	5	4	28	277	0
0.854	1	7	86	5	9	28	277	0
0.854	1	2	86	5	10	28	277	0
0.855	1	10	86	6	11	28	277	0
0.855	1	1	86	6	12	28	277	0
0.855	1	5	86	6	15	28	277	0
0.855	1	8	86	6	16	28	277	0
0.855	1	6	86	6	1	28	277	0
0.855	1	3	86	6	2	28	277	0
0.855	1	4	86	6	3	28	277	0
0.855	1	9	86	6	4	28	277	0
0.856	1	7	86	7	9	28	277	0
0.856	1	2	86	7	10	28	277	0
0.856	1	10	86	7	11	28	277	0
0.856	1	1	86	7	12	28	277	0
0.856	1	5	86	7	15	28	277	0
0.856	1	8	86	7	16	28	277	0
0.856	1	6	86	7	1	28	277	0
0.856	1	3	86	7	2	28	277	0
0.857	1	4	86	8	3	28	277	0
0.857	1	9	86	8	4	28	277	0
0.857	1	7	86	8	9	28	277	0
0.857	1	2	86	8	10	28	277	0
0.857	1	10	86	8	11	28	277	0
0.857	1	1	86	8	12	28	277	0
0.857	1	5	86	8	15	28	277	0
0.857	1	8	86	8	16	28	277	0
0.858	1	6	86	9	1	28	277	0
0.858	1	3	86	9	2	28	277	0
0.858	1	4	86	9	3	28	277	0
0.858	1	9	86	9	4	28	277	0
0.858	1	7	86	9	9	28	277	0
0.858	1	2	86	9	10	28	277	0
0.858	1	10	86	9	11	28	277	0
0.858	1	1	86	9	12	28	277	0
0.859	1	5	86	10	15	28	277	0
0.859	1	8	86	10	16	28	277	0
0.859	1	6	86	10	1	28	277	0
0.859	1	3	86	10	2	28	277	0
0.859	1	4	86	10	3	28	277	0
0.859	1	9	86	10	4	28	277	0
0.859	1	7	86	10	9	28	277	0
0.859	1	2	86	10	10	28	277	0
0.86	1	10	87	1	11	28	277	0
0.86	1	1	87	1	12	28	277	0
0.86	1	5	87	1	15	28	277	0
0.86	1	8	87	1	16	28	277	0
0.86	1	6	87	1	1	28	277	0
0.86	1	3	87	1	2	28	277	0
0.86	1	4	87	1	3	28	277	0
0.86	1	9	87	1	4	28	277	0
0.861	1	7	87	2	9	28	277	0
0.861	1	2	87	2	10	28	277	0
0.861	1	10	87	2	11	28	277	0
0.861	1	1	87	2	12	28	277	0
0.861	1	5	87	2	15	28	277	0
0.861	1	8	87	2	16	28	277	0
0.861	1	6	87	2	1	28	277	0
0.861	1	3	87	2	2	28	277	0
0.862	1	4	87	3	3	28	277	0
0.862	1	9	87	3	4	28	277	0
0.862	1	7	87	3	9	28	277	0
0.862	1	2	87	3	10	28	277	0
0.862	1	10	87	3	11	28	277	0
0.862	1	1	87	3	12	28	277	0
0.862	1	5	87	3	15	28	277	0
0.862	1	8	87	3	16	28	277	0
0.863	1	6	87	4	1	28	277	0
0.863	1	3	87	4	2	28	277	0
0.863	1	4	87	4	3	28	277	0
0.863	1	9	87	4	4	28	277	0
0.863	1	7	87	4	9	28	277	0
0.863	1	2	87	4	10	28	277	0
0.863	1	10	87	4	11	28	277	0
0.863	1	1	87	4	12	28	277	0
0.864	1	5	87	5	15	28	277	0
0.864	1	8	87	5	16	28	277	0
0.864	1	6	87	5	1	28	277	0
0.864	1	3	87	5	2	28	277	0
0.864	1	4	87	5	3	28	277	0
0.864	1	9	87	5	4	28	277	0
0.864	1	7	87	5	9	28	277	0
0.864	1	2	87	5	10	28	277	0
0.865	1	10	87	6	11	28	277	0
0.865	1	1	87	6	12	28	277	0
0.865	1	5	87	6	15	28	277	0
0.865	1	8	87	6	16	28	277	0
0.865	1	6	87	6	1	28	277	0
0.865	1	3	87	6	2	28	277	0
0.865	1	4	87	6	3	28	277	0
0.865	1	9	87	6	4	28	277	0
0.866	1	7	87	7	9	28	277	0
0.866	1	2	87	7	10	28	277	0
0.866	1	10	87	7	11	28	277	0
0.866	1	1	87	7	12	28	277	0
0.866	1	5	87	7	15	28	277	0
0.866	1	8	87	7	16	28	277	0
0.866	1	6	87	7	1	28	277	0
0.866	1	3	87	7	2	28	277	0
0.867	1	4	87	8	3	28	277	0
0.867	1	9	87	8	4	28	277	0
0.867	1	7	87	8	9	28	277	0
0.867	1	2	87	8	10	28	277	0
0.867	1	10	87	8	11	28	277	0
0.867	1	1	87	8	12	28	277	0
0.867	1	5	87	8	15	28	277	0
0.867	1	8	87	8	16	28	277	0
0.868	1	6	87	9	1	28	277	0
0.868	1	3	87	9	2	28	277	0
0.868	1	4	87	9	3	28	277	0
0.868	1	9	87	9	4	28	277	0
0.868	1	7	87	9	9	28	277	0
0.868	1	2	87	9	10	28	277	0
0.868	1	10	87	9	11	28	277	0
0.868	1	1	87	9	12	28	277	0
0.869	1	5	87	10	15	28	277	0
0.869	1	8	87	10	16	28	277	0
0.869	1	6	87	10	1	28	277	0
0.869	1	3	87	10	2	28	277	0
0.869	1	4	87	10	3	28	277	0
0.869	1	9	87	10	4	28	277	0
0.869	1	7	87	10	9	28	277	0
0.869	1	2	87	10	10	28	277	0
0.87	1	10	88	1	11	28	277	0
0.87	1	1	88	1	12	28	277	0
0.87	1	5	88	1	15	28	277	0
0.87	1	8	88	1	16	28	277	0
0.87	1	6	88	1	1	28	277	0
0.87	1	3	88	1	2	28	277	0
0.87	1	4	88	1	3	28	277	0
0.87	1	9	88	1	4	28	277	0
0.871	1	7	88	2	9	28	277	0
0.871	1	2	88	2	10	28	277	0
0.871	1	10	88	2	11	28	277	0
0.871	1	1	88	2	12	28	277	0
0.871	1	5	88	2	15	28	277	0
0.871	1	8	88	2	16	28	277	0
0.871	1	6	88	2	1	28	277	0
0.871	1	3	88	2	2	28	277	0
0.872	1	4	88	3	3	28	277	0
0.872	1	9	88	3	4	28	277	0
0.872	1	7	88	3	9	28	277	0
0.872	1	2	88	3	10	28	277	0
0.872	1	10	88	3	11	28	277	0
0.872	1	1	88	3	12	28	277	0
0.872	1	5	88	3	15	28	277	0
0.872	1	8	88	3	16	28	277	0
0.873	1	6	88	4	1	28	277	0
0.873	1	3	88	4	2	28	277	0
0.873	1	4	88	4	3	28	277	0
0.873	1	9	88	4	4	28	277	0
0.873	1	7	88	4	9	28	277	0
0.873	1	2	88	4	10	28	277	0
0.873	1	10	88	4	11	28	277	0
0.873	1	1	88	4	12	28	277	0
0.874	1	5	88	5	15	28	277	0
0.874	1	8	88	5	16	28	277	0
0.874	1	6	88	5	1	28	277	0
0.874	1	3	88	5	2	28	277	0
0.874	1	4	88	5	3	28	277	0
0.874	1	9	88	5	4	28	277	0
0.874	1	7	88	5	9	28	277	0
0.874	1	2	88	5	10	28	277	0
0.875	1	10	88	6	11	28	277	0
0.875	1	1	88	6	12	28	277	0
0.875	1	5	88	6	15	28	277	0
0.875	1	8	88	6	16	28	277	0
0.875	1	6	88	6	1	28	277	0
0.875	1	3	88	6	2	28	277	0
0.875	1	4	88	6	3	28	277	0
0.875	1	9	88	6	4	28	277	0
0.876	1	7	88	7	9	28	277	0
0.876	1	2	88	7	10	28	277	0
0.876	1	10	88	7	11	28	277	0
0.876	1	1	88	7	12	28	277	0
0.876	1	5	88	7	15	28	277	0
0.876	1	8	88	7	16	28	277	0
0.876	1	6	88	7	1	28	277	0
0.876	1	3	88	7	2	28	277	0
0.877	1	4	88	8	3	28	277	0
0.877	1	9	88	8	4	28	277	0
0.877	1	7	88	8	9	28	277	0
0.877	1	2	88	8	10	28	277	0
0.877	1	10	88	8	11	28	277	0
0.877	1	1	88	8	12	28	277	0
0.877	1	5	88	8	15	28	277	0
0.877	1	8	88	8	16	28	277	0
0.878	1	6	88	9	1	28	277	0
0.878	1	3	88	9	2	28	277	0
0.878	1	4	88	9	3	28	277	0
0.878	1	9	88	9	4	28	277	0
0.878	1	7	88	9	9	28	277	0
0.878	1	2	88	9	10	28	277	0
0.878	1	10	88	9	11	28	277	0
0.878	1	1	88	9	12	28	277	0
0.879	1	5	88	10	15	28	277	0
0.879	1	8	88	10	16	28	277	0
0.879	1	6	88	10	1	28	277	0
0.879	1	3	88	10	2	28	277	0
0.879	1	4	88	10	3	28	277	0
0.879	1	9	88	10	4	28	277	0
0.879	1	7	88	10	9	28	277	0
0.879	1	2	88	10	10	28	277	0
0.88	1	10	89	1	11	28	277	0
0.88	1	1	89	1	12	28	277	0
0.88	1	5	89	1	15	28	277	0
0.88	1	8	89	1	16	28	277	0
0.88	1	6	89	1	1	28	277	0
0.88	1	3	89	1	2	28	277	0
0.88	1	4	89	1	3	28	277	0
0.88	1	9	89	1	4	28	277	0
0.881	1	7	89	2	9	28	277	0
0.881	1	2	89	2	10	28	277	0
0.881	1	10	89	2	11	28	277	0
0.881	1	1	89	2	12	28	277	0
0.881	1	5	89	2	15	28	277	0
0.881	1	8	89	2	16	28	277	0
0.881	1	6	89	2	1	28	277	0
0.881	1	3	89	2	2	28	277	0
0.882	1	4	89	3	3	28	277	0
0.882	1	9	89	3	4	28	277	0
0.882	1	7	89	3	9	28	277	0
0.882	1	2	89	3	10	28	277	0
0.882	1	10	89	3	11	28	277	0
0.882	1	1	89	3	12	28	277	0
0.882	1	5	89	3	15	28	277	0
0.882	1	8	89	3	16	28	277	0
0.883	1	6	89	4	1	28	277	0
0.883	1	3	89	4	2	28	277	0
0.883	1	4	89	4	3	28	277	0
0.883	1	9	89	4	4	28	277	0
0.883	1	7	89	4	9	28	277	0
0.883	1	2	89	4	10	28	277	0
0.883	1	10	89	4	11	28	277	0
0.883	1	1	89	4	12	28	277	0
0.884	1	5	89	5	15	28	277	0
0.884	1	8	89	5	16	28	277	0
0.884	1	6	89	5	1	28	277	0
0.884	1	3	89	5	2	28	277	0
0.884	1	4	89	5	3	28	277	0
0.884	1	9	89	5	4	28	277	0
0.884	1	7	89	5	9	28	277	0
0.884	1	2	89	5	10	28	277	0
0.885	1	10	89	6	11	28	277	0
0.885	1	1	89	6	12	28	277	0
0.885	1	5	89	6	15	28	277	0
0.885	1	8	89	6	16	28	277	0
0.885	1	6	89	6	1	28	277	0
0.885	1	3	89	6	2	28	277	0
0.885	1	4	89	6	3	28	277	0
0.885	1	9	89	6	4	28	277	0
0.886	1	7	89	7	9	28	277	0
0.886	1	2	89	7	10	28	277	0
0.886	1	10	89	7	11	28	277	0
0.886	1	1	89	7	12	28	277	0
0.886	1	5	89	7	15	28	277	0
0.886	1	8	89	7	16	28	277	0
0.886	1	6	89	7	1	28	277	0
0.886	1	3	89	7	2	28	277	0
0.887	1	4	89	8	3	28	277	0
0.887	1	9	89	8	4	28	277	0
0.887	1	7	89	8	9	28	277	0
0.887	1	2	89	8	10	28	277	0
0.887	1	10	89	8	11	28	277	0
0.887	1	1	89	8	12	28	277	0
0.887	1	5	89	8	15	28	277	0
0.887	1	8	89	8	16	28	277	0
0.888	1	6	89	9	1	28	277	0
0.888	1	3	89	9	2	28	277	0
0.888	1	4	89	9	3	28	277	0
0.888	1	9	89	9	4	28	277	0
0.888	1	7	89	9	9	28	277	0
0.888	1	2	89	9	10	28	277	0
0.888	1	10	89	9	11	28	277	0
0.888	1	1	89	9	12	28	277	0
0.889	1	5	89	10	15	28	277	0
0.889	1	8	89	10	16	28	277	0
0.889	1	6	89	10	1	28	277	0
0.889	1	3	89	10	2	28	277	0
0.889	1	4	89	10	3	28	277	0
0.889	1	9	89	10	4	28	277	0
0.889	1	7	89	10	9	28	277	0
0.889	1	2	89	10	10	28	277	0
0.89	1	10	90	1	11	28	277	0
0.89	1	1	90	1	12	28	277	0
0.89	1	5	90	1	15	28	277	0
0.89	1	8	90	1	16	28	277	0
0.89	1	6	90	1	1	28	277	0
0.89	1	3	90	1	2	28	277	0
0.89	1	4	90	1	3	28	277	0
0.89	1	9	90	1	4	28	277	0
0.891	1	7	90	2	9	28	277	0
0.891	1	2	90	2	10	28	277	0
0.891	1	10	90	2	11	28	277	0
0.891	1	1	90	2	12	28	277	0
0.891	1	5	90	2	15	28	277	0
0.891	1	8	90	2	16	28	277	0
0.891	1	6	90	2	1	28	277	0
0.891	1	3	90	2	2	28	277	0
0.892	1	4	90	3	3	28	277	0
0.892	1	9	90	3	4	28	277	0
0.892	1	7	90	3	9	28	277	0
0.892	1	2	90	3	10	28	277	0
0.892	1	10	90	3	11	28	277	0
0.892	1	1	90	3	12	28	277	0
0.892	1	5	90	3	15	28	277	0
0.892	1	8	90	3	16	28	277	0
0.893	1	6	90	4	1	28	277	0
0.893	1	3	90	4	2	28	277	0
0.893	1	4	90	4	3	28	277	0
0.893	1	9	90	4	4	28	277	0
0.893	1	7	90	4	9	28	277	0
0.893	1	2	90	4	10	28	277	0
0.893	1	10	90	4	11	28	277	0
0.893	1	1	90	4	12	28	277	0
0.894	1	5	90	5	15	28	277	0
0.894	1	8	90	5	16	28	277	0
0.894	1	6	90	5	1	28	277	0
0.894	1	3	90	5	2	28	277	0
0.894	1	4	90	5	3	28	277	0
0.894	1	9	90	5	4	28	277	0
0.894	1	7	90	5	9	28	277	0
0.894	1	2	90	5	10	28	277	0
0.895	1	10	90	6	11	28	277	0
0.895	1	1	90	6	12	28	277	0
0.895	1	5	90	6	15	28	277	0
0.895	1	8	90	6	16	28	277	0
0.895	1	6	90	6	1	28	277	0
0.895	1	3	90	6	2	28	277	0
0.895	1	4	90	6	3	28	277	0
0.895	1	9	90	6	4	28	277	0
0.896	1	7	90	7	9	28	277	0
0.896	1	2	90	7	10	28	277	0
0.896	1	10	90	7	11	28	277	0
0.896	1	1	90	7	12	28	277	0
0.896	1	5	90	7	15	28	277	0
0.896	1	8	90	7	16	28	277	0
0.896	1	6	90	7	1	28	277	0
0.896	1	3	90	7	2	28	277	0
0.897	1	4	90	8	3	28	277	0
0.897	1	9	90	8	4	28	277	0
0.897	1	7	90	8	9	28	277	0
0.897	1	2	90	8	10	28	277	0
0.897	1	10	90	8	11	28	277	0
0.897	1	1	90	8	12	28	277	0
0.897	1	5	90	8	15	28	277	0
0.897	1	8	90	8	16	28	277	0
0.898	1	6	90	9	1	28	277	0
0.898	1	3	90	9	2	28	277	0
0.898	1	4	90	9	3	28	277	0
0.898	1	9	90	9	4	28	277	0
0.898	1	7	90	9	9	28	277	0
0.898	1	2	90	9	10	28	277	0
0.898	1	10	90	9	11	28	277	0
0.898	1	1	90	9	12	28	277	0
0.899	1	5	90	10	15	28	277	0
0.899	1	8	90	10	16	28	277	0
0.899	1	6	90	10	1	28	277	0
0.899	1	3	90	10	2	28	277	0
0.899	1	4	90	10	3	28	277	0
0.899	1	9	90	10	4	28	277	0
0.899	1	7	90	10	9	28	277	0
0.899	1	2	90	10	10	28	277	0
0.9	1	10	91	1	11	28	277	0
0.9	1	1	91	1	12	28	277	0
0.9	1	5	91	1	15	28	277	0
0.9	1	8	91	1	16	28	277	0
0.9	1	6	91	1	1	28	277	0
0.9	1	3	91	1	2	28	277	0
0.9	1	4	91	1	3	28	277	0
0.9	1	9	91	1	4	28	277	0
0.901	1	7	91	2	9	28	277	0
0.901	1	2	91	2	10	28	277	0
0.901	1	10	91	2	11	28	277	0
0.901	1	1	91	2	12	28	277	0
0.901	1	5	91	2	15	28	277	0
0.901	1	8	91	2	16	28	277	0
0.901	1	6	91	2	1	28	277	0
0.901	1	3	91	2	2	28	277	0
0.902	1	4	91	3	3	28	277	0
0.902	1	9	91	3	4	28	277	0
0.902	1	7	91	3	9	28	277	0
0.902	1	2	91	3	10	28	277	0
0.902	1	10	91	3	11	28	277	0
0.902	1	1	91	3	12	28	277	0
0.902	1	5	91	3	15	28	277	0
0.902	1	8	91	3	16	28	277	0
0.903	1	6	91	4	1	28	277	0
0.903	1	3	91	4	2	28	277	0
0.903	1	4	91	4	3	28	277	0
0.903	1	9	91	4	4	28	277	0
0.903	1	7	91	4	9	28	277	0
0.903	1	2	91	4	10	28	277	0
0.903	1	10	91	4	11	28	277	0
0.903	1	1	91	4	12	28	277	0
0.904	1	5	91	5	15	28	277	0
0.904	1	8	91	5	16	28	277	0
0.904	1	6	91	5	1	28	277	0
0.904	1	3	91	5	2	28	277	0
0.904	1	4	91	5	3	28	277	0
0.904	1	9	91	5	4	28	277	0
0.904	1	7	91	5	9	28	277	0
0.904	1	2	91	5	10	28	277	0
0.905	1	10	91	6	11	28	277	0
0.905	1	1	91	6	12	28	277	0
0.905	1	5	91	6	15	28	277	0
0.905	1	8	91	6	16	28	277	0
0.905	1	6	91	6	1	28	277	0
0.905	1	3	91	6	2	28	277	0
0.905	1	4	91	6	3	28	277	0
0.905	1	9	91	6	4	28	277	0
0.906	1	7	91	7	9	28	277	0
